id|active|name|short_name|tree_id|lft|rght|
1013|f|Skyline Self Storage Unit  I-39|Skyline Self Storage Unit|35|20|21
1023|f|Vern's Self  Storage Unit D-14|Vern's Self  Storage Unit|35|18|19
1036|f|Skyline Self Storage Unit BB56|Skyline Self Storage Unit|35|16|17
1056|f|Med Bow Ski Area - Snowy Range|Med Bow Ski Area - Snowy |35|14|15
1059|f|Skyline Self Storage Unit  A-38|Skyline Self Storage Unit|35|12|13
1069|f|Skyline Self Storage Unit 001I|Skyline Self Storage Unit|35|10|11
1091|f|54 2nd Street Building|54 2nd St Bldg|35|8|9
1098|f|Skyline Self Storage Unit B-30|Skyline Self Storage Unit|35|6|7
1133|f|Red Buttes Physics Telescope B|Red Buttes Physics Telescope B|35|4|5
1137|f|Red Buttes Coyote Shed|Coyote Shed|35|2|3
573|t|Campus|Campus|33|1|98
610|f|Ross Hall|Ross|33|86|87
604|t|Bureau of Mines|Mines|33|96|97
605|t|Williams Conservatory|Conservatory|33|94|95
607|t|Wyoming Union|Wyoming Union|33|92|93
608|t|Service Building (Physical Plant)|Service Building|33|90|91
612|t|Physical Sciences|Physical Sciences|33|84|85
609|t|Science Initiative Building|Science Initiative|33|88|89
613|t|Old Main|Old Main|33|82|83
614|f|Merica Hall|Merica Hall|33|80|81
615|f|McWhinnie Hall|McWhinnie|33|78|79
616|t|Knight Hall|Knight|33|76|77
619|t|Hoyt Hall|Hoyt|33|74|75
621|f|Health Sciences Center|Health Sciences|33|72|73
623|t|Half Acre Gymnasium|Half Acre|33|70|71
624|t|Geology|Geology|33|68|69
625|t|Wyoming State Geological Survey|Wyoming State Geological |33|66|67
631|t|Michael B. Enzi STEM Undergraduate Lab Facility|STEM|33|64|65
632|t|Engineering|Engineering|33|62|63
633|t|Energy Innovation Center|Energy Innovation Center|33|60|61
635|t|Earth Sciences|Earth Sciences|33|56|57
634|t|Engineering Education & Research Building|EERB|33|58|59
638|t|Education|Education|33|54|55
639|t|Business|Business |33|52|53
640|f|Agriculture (C)|Agriculture|33|50|51
641|t|Coe Library|Coe Library|33|48|49
642|t|Classroom Building|Classroom|33|46|47
644|t|Cheney International Center and Student Health|Cheney|33|44|45
650|f|Berry Center|Berry|33|40|41
648|t|Biological Sciences|Biological Sciences|33|42|43
651|t|Aven Nelson|Aven Nelson|33|38|39
652|t|Arts & Sciences|Arts & Sciences|33|36|37
654|t|Anthropology (AARF)|Anthro|33|34|35
655|t|Library Annex (Science)|Library Annex|33|32|33
691|f|Jenkins House Garage (1120 Ivinson)|Jenkins House Garage|33|30|31
744|f|Wellhouse Willet and 15th|Wellhouse Willet and 15th|33|28|29
762|f|Jenkins House (1120 Ivinson)|Jenkins House|33|26|27
771|f|Cooper Carriage House|Cooper Carriage House|33|24|25
775|f|Alumni House|Alumni|33|22|23
781|f|Wyoming Council for the Humanities Building|Wyoming Council for the Humanities Building|33|20|21
795|f|Guthrie House Garage|Guthrie House Garage|33|18|19
797|f|Cooper House|Cooper|33|16|17
815|f|Education Classroom and Literacy Center|Literacy Center|33|14|15
826|f|History|History|33|12|13
849|f|Bim Kendall House|Bim Kendall|33|10|11
851|f|Native American Education, Research, & Cultural Center|Native American Indian Ed|33|8|9
883|f|Guthrie House|Guthrie House|33|6|7
913|f|West Campus Satellite Energy Plant (WCSEP)|WCSEP|33|4|5
1138|f|Ivinson Parking Garage/Police Facility|Ivinson Parking/UWPD|33|2|3
588|t|Colorado|Colorado|48|1|8
931|f|717 Emerson Street building|717 Emerson St. building|48|6|7
1051|f|700 Writer Square Building|700 Writer Square Bldg|48|4|5
1139|f|Suite #202|Suite #202|48|2|3
596|t|Campbell County|Campbell County|56|1|12
1002|f|West Lakeway Office Building|West Lakeway Office Bldg|56|10|11
1019|f|NWCCD Gillette Campus Main Building|NWCCD Gillette Campus Mai|56|8|9
1079|f|Campbell County CES Office|Campbell County CES Offic|56|6|7
1082|f|KUWG Radio (Gillette) Building|KUWG Radio (Gillette) Bld|56|4|5
1141|f|345 Sinclair Avenue|345 Sinclair Avenue|56|2|3
574|t|Laramie|Laramie|34|1|170
841|f|Flittie House|Flittie House|34|98|99
754|f|State Vet Lab Shop|State Vet Lab Shop|34|128|129
702|f|Beef Unit Residence #1|Beef Unit Residence #1|34|150|151
660|f|Agronomy Storage Building|Agronomy Storage Building|34|164|165
657|f|Agronomy Farm Greenhouse Storage Building|Agronomy Farm Greenhouse |34|168|169
707|f|Agronomy Shop Building|Agronomy Shop Building|34|146|147
658|f|Agronomy Farm Round Storage Building 3|Agronomy Farm Round Storage Building 3|34|166|167
669|f|Beef Unit Animal Shelter|Beef Unit Animal Shelter|34|162|163
695|f|Vet Sciences Record Storage|Vet Sciences Record Stora|34|154|155
681|f|State Vet Lab (Addition + BSL3)|State Vet Lab (Addition +|34|160|161
689|f|Agronomy Fenced in Building|Agronomy Fenced in Building|34|158|159
693|f|Agronomy Farm Outhouse Storage Building|Agronomy Farm Outhouse St|34|156|157
700|f|Agronomy Farm Restroom Building|Agronomy Farm Restroom Bl|34|152|153
706|f|Balloon Launch Physics Storage|Balloon Launch Physics St|34|148|149
708|f|Agronomy Farm Residence (Foreman)|Agronomy Farm Residence (|34|144|145
710|f|Beef Unit Residence Herdsman|Beef Unit Residence Herds|34|142|143
718|f|Vet Med Res Ctr Isolation Building|Vet Med Res Ctr Isolation|34|140|141
720|f|355 North 5th Street Building|355 N 5th St Bldg|34|138|139
736|f|Agronomy Farm Residence (Superintendent)|Agronomy Farm Residence (|34|136|137
741|f|Agronomy Farm Round Storage Building 1|Agronomy Farm Round Storage Building 1|34|134|135
751|f|357 North 5th Street Building|357 N 5th St Bldg|34|132|133
753|f|Agronomy Farm Plant Sciences Storage Building|Agronomy Farm Poultry Bld|34|130|131
889|f|Lutz Building|Lutz Bldg|34|78|79
760|f|Vet Medicine Shop and Garage|Vet Medicine Shop and Gar|34|126|127
782|f|Beef Unit Beef Loafing Barn|Beef Unit Beef Loafing Ba|34|124|125
784|f|Bus Transit Maintenance |Bus Transit Maintenance |34|122|123
786|f|State Vet Lab Large Animal Isolation Facility|State Vet Lab Large Anima|34|120|121
787|f|UW Veal Research Flight Center Building|UW Veal Research Flight C|34|118|119
788|f|Agronomy Farm Shop Building|Agronomy Farm Shop Bldg|34|116|117
789|f|Agronomy Farm Picnic Shelter|Agronomy Farm Picnic Shel|34|114|115
859|f|Bill Nye Avenue Building|Bill Nye Avenue Bldg|34|94|95
799|f|Agronomy Farm Horse Barn|Agronomy Farm Horse Barn|34|112|113
800|f|Gas Research Laboratory Building|Gas Research Laboratory B|34|110|111
806|f|Fleet Services Building |Fleet Services Building |34|108|109
809|f|Balloon Launch Facility|Balloon Launch Facility|34|106|107
824|f|Beef Unit Residence Storage Garage|Beef Unit Residence Stora|34|104|105
832|f|LREC Lab Animal Facility (former USDA Insectory)|LREC Lab Animal Facility |34|102|103
976|f|Cowboy Storage|Cowboy Storage|34|64|65
833|f|Beef Unit Residence Asst. Herdsman|Beef Unit Residence Asst.|34|100|101
991|f|217 South 1st Street Building|217 S. 1st St Bldg|34|58|59
856|f|Agronomy Farm Lumber Storage Building|Agronomy Farm Lumber Stor|34|96|97
864|f|Beef Unit Calf Barn|Beef Unit Calf Barn|34|92|93
872|f|Agronomy Farm Storage|Agronomy Farm Cattle Shed|34|90|91
875|f|Agronomy Outbuilding 1 |Agronomy Outbuilding 1 |34|88|89
881|f|Agronomy Farm Garage/Tool Building|Agronomy Farm Garage/Tool|34|86|87
885|f|State Vet Lab (Round Building)|State Vet Lab (Round Buil|34|84|85
887|f|Agronomy Farm Carriage House|Agronomy Farm Carriage Ho|34|82|83
888|f|359 North 5th Street Building|359 N 5th St Bldg|34|80|81
902|f|Agronomy Farm Round Storage Building 2|Agronomy Farm Round Storage Building 2|34|76|77
917|f|Antelope Meadows Unit B-12|Antelope Meadows Unit B12|34|74|75
925|f|Antelope Meadows Unit D-30|Antelope Meadows Unit D30|34|72|73
940|f|ARNG Buildng1 (Readiness Center)|ARNG Buildng1 (Readiness |34|70|71
947|f|1856 Snowy Range Road Building|1856 Snowy Range Rd. Bldg|34|68|69
1004|f|321 South 2nd Street|321 South 2nd St.|34|54|55
970|f|Laramie Moose Lodge #390 Building|Laramie Moose Lodge #390 |34|66|67
984|f|WYARNG Field Maintenance Shop (FMS) 2|WYARNG Field Maintenance |34|62|63
988|f|Laramie Plains Civic Ctr Building|Laramie Plains Civic Ctr |34|60|61
998|f|Antelope Meadows Unit D-48|Antelope Meadows Unit D48|34|56|57
1006|f|Northgate Building|Northgate Bldg|34|52|53
1007|f|Home Bakery Building|Home Bakery Bldg|34|50|51
1011|f|1010 Symons Street Building|1010 Symons St Bldg|34|48|49
1012|f|Albany Community Health Clinic|1174 N 22nd St Building|34|46|47
1025|f|WyoCARE Office|WyoCARE Office|34|42|43
1024|f|Fleet Rental Services |Fleet Rental Services |34|44|45
1034|f|4-H Building, Albany Cnty Fairgnds|4-H Bldg, Albany Cnty Fai|34|40|41
1050|f|First Interstate Bank Building|First Interstate Bank Bld|34|38|39
1052|f|ARNG Buildng2 (Unheated Vehicle Storage Building)|ARNG Buildng2 (Unheated V|34|36|37
1054|f|821 Skyline Road Building|821 Skyline Road Bldg|34|34|35
1057|f|1130 Bill Nye Avenue Building|1130 Bill Nye Ave. Bldg|34|32|33
1073|f|Laramie Community Health Center (920 Sheridan)|Laramie Community Health |34|30|31
1086|f|Laramie High School|Laramie High School|34|28|29
1088|f|1720-C South 13TH Street|1720-C S. 13TH St|34|26|27
1097|f|Poledna Storage Building|Poledna Storage Bldg|34|24|25
1104|f|435 East Mitchell Street Building|435 E Mitchell St Bldg|34|22|23
1109|f|City of Laramie Water Pump Station|City of Laramie Water Pum|34|20|21
1123|f|Nichols President's Residency |Nichols President's Resid|34|18|19
1125|f|Spring Creek Self Storage Unit B131|Skyline Self Storage Unit|34|16|17
1127|f|Antelope Meadows Unit M-15|Antelope Meadows Unit M15|34|14|15
1129|f|Antelope Meadows Unit M-54|Antelope Meadows Unit M54|34|12|13
1130|f|Antelope Meadows Unit D-02|Antelope Meadows Unit D2|34|10|11
1131|f|Antelope Meadows Unit F-19|Antelope Meadows Unit F19|34|8|9
1132|f|Spring Creek Self Storage Unit C16|Skyline Self Storage C16|34|6|7
1140|f|Spring Creek Self Storage Unit A131|Skyline Self Storage Unit|34|4|5
1142|f|Antelope Meadows Unit G-9|Antelope Meadows Unit G9|34|2|3
